MajorID,FakeStudentID,major_abbr,pathway,Campus,College,MajorName,GPA
1,10388,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.753333
1,10389,DESIGN,32,Seattle,College of Arts and Sciences,Design: Visual Communication Design     ,3.722222
1,10390,IND E ,0,Seattle,College of Engineering,Industrial Engineering                  ,3.311111
1,10391,C SCI ,0,Seattle,College of Engineering,Computer Science                        ,3.63
1,10392,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.528571
1,10393,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.258823
1,10394,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,3.616666
1,10395,HIST  ,0,Seattle,College of Arts and Sciences,History                                 ,3.611111
1,10396,T MGMT,0,Tacoma,Milgard School of Business,Business Administration (Management)    ,3.05
1,10397,B BIO ,0,Bothell,Science Technology Engineering and Mathematics,Biology (Bothell Campus)                ,3.075
1,10398,CIV E ,0,Seattle,College of Engineering,Civil Engineering                       ,3.189473
1,10399,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,3.26923
1,10400,ART H ,0,Seattle,College of Arts and Sciences,Art History                             ,3.729411
1,10401,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,3.777777
1,10402,CMP E ,0,Seattle,College of Engineering,Computer Engineering                    ,3.847058
1,10403,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,3.516666
1,10404,T BUS ,0,Tacoma,Milgard School of Business,Business Administration                 ,3.175
1,10405,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.483333
1,10406,INFO  ,0,Seattle,The Information School,Informatics                             ,3.146666
1,10407,BIOEN ,0,Seattle,School of Medicine,Bioengineering                          ,3.783333
1,10408,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,3.914285
1,10409,E E   ,0,Seattle,College of Engineering,Electrical Engineering                  ,3.718181
1,10410,B CP  ,0,Bothell,Interdisciplinary Arts and Sciences,Community Psychology (Bothell)          ,2.810526
1,10411,BIOEN ,0,Seattle,School of Medicine,Bioengineering                          ,3.91
1,10412,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.57
1,10413,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.74
1,10413,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.74
1,10414,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.52
1,10415,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.24
1,10416,TSOCWF,0,Tacoma,Social Work,Social Welfare (Tacoma)                 ,2.32
1,10417,B CP  ,0,Bothell,Interdisciplinary Arts and Sciences,Community Psychology (Bothell)          ,3.366666
1,10418,ART   ,0,Seattle,College of Arts and Sciences,Interdisciplinary Visual Arts           ,3.683333
1,10419,ESRM  ,0,Seattle,College of the Environment,Envir Science & Terrestrial Resource Mgt,2.566666
1,10420,ECON  ,0,Seattle,College of Arts and Sciences,Economics                               ,3.66923
1,10421,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.373913
1,10422,ECON  ,0,Seattle,College of Arts and Sciences,Economics                               ,3.411764
1,10423,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.55
1,10424,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.25
1,10425,C SCI ,0,Seattle,College of Engineering,Computer Science                        ,3.7
1,10426,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,3.404545
1,10427,SISA  ,0,Seattle,College of Arts and Sciences,International Studies (Asia)            ,2.873333
1,10428,GEOG  ,0,Seattle,College of Arts and Sciences,Geography                               ,2.894444
1,10429,ECON  ,0,Seattle,College of Arts and Sciences,Economics                               ,3.422727
1,10430,STAT  ,0,Seattle,College of Arts and Sciences,Statistics                              ,3.31875
1,10431,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.533333
1,10432,ECON  ,0,Seattle,College of Arts and Sciences,Economics                               ,3.383333
1,10433,LSJ   ,0,Seattle,College of Arts and Sciences,"Law, Societies, and Justice             ",3.313333
1,10434,JAPAN ,0,Seattle,College of Arts and Sciences,Japanese                                ,3.4
1,10435,MS E  ,0,Seattle,College of Engineering,Materials Science & Engineering         ,3.435
1,10436,INFO  ,0,Seattle,The Information School,Informatics                             ,3.457142
1,10437,B CP  ,0,Bothell,Interdisciplinary Arts and Sciences,Community Psychology (Bothell)          ,3.490909
1,10438,NURS  ,0,Seattle,School of Nursing,Nursing                                 ,3.419047
1,10439,JAPAN ,0,Seattle,College of Arts and Sciences,Japanese                                ,3.392307
1,10440,ART   ,0,Seattle,College of Arts and Sciences,Interdisciplinary Visual Arts           ,3.033333
1,10441,ANTH  ,0,Seattle,College of Arts and Sciences,Anthropology                            ,2.924
1,10442,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.85
1,10443,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.71
1,10444,PHIL  ,0,Seattle,College of Arts and Sciences,Philosophy                              ,3.844
1,10445,IND E ,0,Seattle,College of Engineering,Industrial Engineering                  ,3.670833
1,10445,CMP E ,0,Seattle,College of Engineering,Computer Engineering                    ,3.670833
1,10446,CHEM  ,0,Seattle,College of Arts and Sciences,Chemistry                               ,3.08
1,10447,MS E  ,0,Seattle,College of Engineering,Materials Science & Engineering         ,3.477777
1,10448,LING  ,0,Seattle,College of Arts and Sciences,Linguistics                             ,3.77
1,10449,INFO  ,10,Seattle,The Information School,Informatics: Human-Computer Interaction ,3.373913
1,10450,SISA  ,0,Seattle,College of Arts and Sciences,International Studies (Asia)            ,3.038888
1,10451,MKTG  ,10,Seattle,Foster Business School,Business Administration (Marketing)     ,3.253846
1,10451,ENTRE ,0,Seattle,Foster Business School,Business Admin (Entrepreneurship)       ,3.253846
1,10452,ARCHST,0,Seattle,Built Environments,Architectural Design                    ,3.58
1,10453,PHYS  ,1,Seattle,College of Arts and Sciences,Physics: Applied Physics                ,2.75
1,10454,E E   ,0,Seattle,College of Engineering,Electrical Engineering                  ,3.319047
1,10455,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.1
1,10456,CMP E ,0,Seattle,College of Engineering,Computer Engineering                    ,3.94878
1,10457,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,4
1,10458,CMP E ,0,Seattle,College of Engineering,Computer Engineering                    ,3.888235
1,10459,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.955555
1,10460,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.716216
1,10461,MS E  ,0,Seattle,College of Engineering,Materials Science & Engineering         ,3.427272
1,10462,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,2.995
1,10463,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.136363
1,10464,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.4
1,10465,JAPAN ,0,Seattle,College of Arts and Sciences,Japanese                                ,3.3875
1,10466,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.008823
1,10467,A A   ,0,Seattle,College of Engineering,Aeronautics & Astronautics              ,3.76
1,10468,CMP E ,0,Seattle,College of Engineering,Computer Engineering                    ,3.958333
1,10468,CHEM E,0,Seattle,College of Engineering,Chemical Engineering                    ,3.958333
1,10469,B STS ,0,Bothell,Interdisciplinary Arts and Sciences,"Science, Technology, and Society (Bthll)",3.077777
1,10470,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.745454
1,10471,CHEM  ,10,Seattle,College of Arts and Sciences,Chemistry (ACS Certified)               ,3.403703
1,10472,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.735714
1,10473,M E   ,60,Seattle,College of Engineering,Mechanical Engineering: Mechatronics    ,3.597368
1,10474,PH    ,0,Seattle,School of Public Health,Public Health                           ,3.315384
1,10475,C SCI ,0,Seattle,College of Engineering,Computer Science                        ,3.59375
1,10476,M E   ,0,Seattle,College of Engineering,Mechanical Engineering                  ,3.788888
1,10477,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.490909
1,10478,DRAMA ,0,Seattle,College of Arts and Sciences,Drama                                   ,2.983333
1,10479,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.826666
1,10480,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.653333
1,10481,INFO  ,10,Seattle,The Information School,Informatics: Human-Computer Interaction ,3.334615
1,10482,ENTRE ,0,Seattle,Foster Business School,Business Admin (Entrepreneurship)       ,3.466666
1,10483,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.441666
1,10484,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.37
1,10485,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.380952
1,10486,M E   ,60,Seattle,College of Engineering,Mechanical Engineering: Mechatronics    ,3.338709
1,10487,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.373333
1,10488,BIOL  ,45,Seattle,College of Arts and Sciences,"Biology(Ecology, Evolution&Conservation)",3.477777
1,10489,IND E ,0,Seattle,College of Engineering,Industrial Engineering                  ,3.26
1,10490,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.878571
1,10491,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.35
1,10492,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,3.064285
1,10493,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.390476
1,10494,POL S ,70,Seattle,College of Arts and Sciences,Political Science (Political Economy)   ,2.95
1,10495,OCEAN ,0,Seattle,College of the Environment,Oceanography                            ,3.6875
1,10496,C SCI ,0,Seattle,College of Engineering,Computer Science                        ,3.7
1,10497,LSJ   ,0,Seattle,College of Arts and Sciences,"Law, Societies, and Justice             ",3.942857
1,10498,T INFO,0,Tacoma,Institute of Technology,Information Technology (Tacoma)         ,3.116666
1,10499,PHYS  ,3,Seattle,College of Arts and Sciences,Physics: Comprehensive Physics          ,3.35
1,10500,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,3.722222
1,10501,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.654545
1,10502,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.558333
1,10503,B A   ,0,Seattle,Foster Business School,Business  Administration                ,3.8
1,10504,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.555555
1,10505,BSE   ,0,Seattle,College of the Environment,Bioresource Science and Engineering     ,3.35
1,10506,DESIGN,5,Seattle,College of Arts and Sciences,Design: Interaction Design              ,3.568421
1,10507,B A   ,0,Seattle,Foster Business School,Business  Administration                ,3.9
1,10508,CIV E ,0,Seattle,College of Engineering,Civil Engineering                       ,3.65
1,10508,ARCHST,0,Seattle,Built Environments,Architectural Design                    ,3.65
1,10509,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.863157
1,10510,BIOL  ,45,Seattle,College of Arts and Sciences,"Biology(Ecology, Evolution&Conservation)",3.9875
1,10511,CHEM  ,0,Seattle,College of Arts and Sciences,Chemistry                               ,3.125
1,10512,C SCI ,0,Seattle,College of Engineering,Computer Science                        ,3.88
1,10513,ENGL  ,20,Seattle,College of Arts and Sciences,English (Creative Writing)              ,3.926666
1,10514,CMP E ,0,Seattle,College of Engineering,Computer Engineering                    ,3.394736
1,10515,OCEAN ,0,Seattle,College of the Environment,Oceanography                            ,3.5
1,10516,FRENCH,0,Seattle,College of Arts and Sciences,French                                  ,3.4
1,10516,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.4
1,10517,SPAN  ,0,Seattle,College of Arts and Sciences,Spanish                                 ,3.575
1,10518,SISA  ,0,Seattle,College of Arts and Sciences,International Studies (Asia)            ,3.728571
1,10519,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.742857
1,10520,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.938888
1,10521,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,3.644444
1,10522,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.761538
1,10522,RUSS  ,0,Seattle,College of Arts and Sciences,"Russian Language, Literature, & Culture ",3.761538
1,10523,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.285
1,10524,MATH  ,60,Seattle,College of Arts and Sciences,Mathematics (Comprehensive)             ,3.976923
1,10525,B A   ,0,Seattle,Foster Business School,Business  Administration                ,3.589473
1,10526,ESRM  ,0,Seattle,College of the Environment,Envir Science & Terrestrial Resource Mgt,2.765384
1,10527,SIS   ,0,Seattle,College of Arts and Sciences,International Studies                   ,2.904545
1,10528,ANTH  ,10,Seattle,College of Arts and Sciences,Anthropology: Medical Anth & Global Hlth,3.3375
1,10529,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.817647
1,10530,PH    ,0,Seattle,School of Public Health,Public Health                           ,2.93
1,10531,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,3.804166
1,10532,E E   ,0,Seattle,College of Engineering,Electrical Engineering                  ,3.5
1,10533,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.460869
1,10534,CMP E ,0,Seattle,College of Engineering,Computer Engineering                    ,3.870588
1,10535,C SCI ,0,Seattle,College of Engineering,Computer Science                        ,3.8
1,10536,MATH  ,60,Seattle,College of Arts and Sciences,Mathematics (Comprehensive)             ,3.717647
1,10536,E E   ,0,Seattle,College of Engineering,Electrical Engineering                  ,3.717647
1,10537,JAPAN ,0,Seattle,College of Arts and Sciences,Japanese                                ,3.66923
1,10538,ATM S ,0,Seattle,College of the Environment,Atmospheric Sciences                    ,2.493333
1,10539,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.883333
1,10540,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.3
1,10541,ENVIR ,0,Seattle,College of the Environment,Environmental Studies                   ,3.144444
1,10542,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.344117
1,10543,NURS  ,0,Seattle,School of Nursing,Nursing                                 ,3.755555
1,10544,B A   ,0,Seattle,Foster Business School,Business  Administration                ,3.892857
1,10544,DESIGN,32,Seattle,College of Arts and Sciences,Design: Visual Communication Design     ,3.892857
1,10545,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.571428
1,10546,ANTH  ,0,Seattle,College of Arts and Sciences,Anthropology                            ,3.67
1,10547,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.722727
1,10548,ART H ,0,Seattle,College of Arts and Sciences,Art History                             ,2.9
1,10549,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.677272
1,10550,BIOEN ,60,Seattle,School of Medicine,Bioen: Nanoscience & Molecular Engr     ,3.728571
1,10551,TCOMM ,0,Tacoma,Interdisciplinary Arts and Sciences,Communications - Tacoma                 ,2.55
1,10552,C SCI ,0,Seattle,College of Engineering,Computer Science                        ,3.616666
1,10553,NBIO  ,0,Seattle,College of Arts and Sciences,Neurobiology                            ,3.60909
1,10554,POL S ,70,Seattle,College of Arts and Sciences,Political Science (Political Economy)   ,3.388
1,10555,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",2.590625
1,10556,E E   ,0,Seattle,College of Engineering,Electrical Engineering                  ,3.411111
1,10557,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.348387
1,10558,MICRO ,0,Seattle,School of Medicine,Microbiology                            ,3.886666
1,10559,PH    ,0,Seattle,School of Public Health,Public Health                           ,3.75
1,10560,CHID  ,0,Seattle,College of Arts and Sciences,Comparative History of Ideas            ,3.636363
1,10561,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.953846
1,10562,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.65
1,10563,ECFS  ,0,Seattle,College of Education,Early Childhood and Family Studies      ,3.218181
1,10564,INFO  ,0,Seattle,The Information School,Informatics                             ,3.42
1,10565,ART H ,0,Seattle,College of Arts and Sciences,Art History                             ,2.877272
1,10566,BIOEN ,0,Seattle,School of Medicine,Bioengineering                          ,3.628571
1,10567,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.54
1,10568,CHEM  ,0,Seattle,College of Arts and Sciences,Chemistry                               ,3.147058
1,10569,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.76
1,10570,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.89375
1,10571,ARCHST,0,Seattle,Built Environments,Architectural Design                    ,3.72
1,10572,MS E  ,0,Seattle,College of Engineering,Materials Science & Engineering         ,3.278947
1,10573,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.566666
1,10574,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.62
1,10575,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,2.778571
1,10576,GEOG  ,0,Seattle,College of Arts and Sciences,Geography                               ,2.94
1,10577,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,3.5
1,10578,ENVIR ,0,Seattle,College of the Environment,Environmental Studies                   ,2.388888
1,10579,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.10909
1,10580,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,3.222222
1,10581,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3
1,10582,GEOG  ,0,Seattle,College of Arts and Sciences,Geography                               ,3.9
1,10583,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.4875
1,10584,I S   ,0,Seattle,Foster Business School,Business Administration (Inform Systems),3.76875
1,10585,ECON  ,0,Seattle,College of Arts and Sciences,Economics                               ,3.65
1,10586,INFO  ,30,Seattle,The Information School,Informatics: Info Assurance & Cybersec) ,3.5625
1,10587,ENTRE ,0,Seattle,Foster Business School,Business Admin (Entrepreneurship)       ,3.4625
1,10588,B SEB ,0,Bothell,Interdisciplinary Arts and Sciences,"Society, Ethics, & Human Behavior (Bthl)",3.642105
1,10589,PH    ,0,Seattle,School of Public Health,Public Health                           ,3.15
1,10590,DRAMA ,60,Seattle,College of Arts and Sciences,Drama: Performance                      ,3.785
1,10591,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,3.347826
1,10592,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.785714
1,10593,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.258333
1,10594,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.958333
1,10595,ANTH  ,10,Seattle,College of Arts and Sciences,Anthropology: Medical Anth & Global Hlth,3.263636
1,10596,PH    ,0,Seattle,School of Public Health,Public Health                           ,3.2
1,10597,ANTH  ,0,Seattle,College of Arts and Sciences,Anthropology                            ,3.842857
1,10598,ART   ,0,Seattle,College of Arts and Sciences,Interdisciplinary Visual Arts           ,3.247368
1,10599,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",2.826086
1,10600,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.792857
1,10601,A A   ,0,Seattle,College of Engineering,Aeronautics & Astronautics              ,3.217857
1,10602,MKTG  ,10,Seattle,Foster Business School,Business Administration (Marketing)     ,3.444444
1,10603,OSCM  ,0,Seattle,Foster Business School,Bus Admin (Oper & Supply Chain Mgmt)    ,3.42
1,10604,ACMS  ,10,Seattle,College of Arts and Sciences,App & Comp Math Sci (Discrete Math & Al),3.53913
1,10605,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.2375
1,10606,E E   ,0,Seattle,College of Engineering,Electrical Engineering                  ,3.892857
1,10607,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.47
1,10608,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.73125
1,10609,ESS   ,50,Seattle,College of the Environment,Earth and Space Sciences: Geology       ,3.433333
1,10610,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.52
1,10611,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.223076
1,10612,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.021052
1,10613,MICRO ,0,Seattle,School of Medicine,Microbiology                            ,2.972727
1,10613,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,2.972727
1,10614,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.138888
1,10615,L ARCH,0,Seattle,Built Environments,Landscape Architecture                  ,3.027777
1,10616,ANTH  ,10,Seattle,College of Arts and Sciences,Anthropology: Medical Anth & Global Hlth,3.368181
1,10617,BIOEN ,0,Seattle,School of Medicine,Bioengineering                          ,3.640909
1,10617,INFO  ,20,Seattle,The Information School,Informatics: Information Architecture   ,3.640909
1,10618,C SCI ,0,Seattle,College of Engineering,Computer Science                        ,3.67
1,10619,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.7
1,10620,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.675
1,10621,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,2.967741
1,10622,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.736363
1,10623,POL S ,80,Seattle,College of Arts and Sciences,Political Science (Internatl Security)  ,3.190909
1,10624,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.548
1,10625,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.388888
1,10626,M E   ,0,Seattle,College of Engineering,Mechanical Engineering                  ,3.3
1,10627,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,3.5
1,10628,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.34
1,10629,C LIT ,30,Seattle,College of Arts and Sciences,Comparative Literature (Cinema Studies) ,3.7
1,10630,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.504545
1,10631,PH    ,0,Seattle,School of Public Health,Public Health                           ,3.605263
1,10632,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.872222
1,10633,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.241666
1,10634,TIAS  ,0,Tacoma,Interdisciplinary Arts and Sciences,Interdisciplinary Arts & Sciences       ,3.333333
1,10635,B CP  ,0,Bothell,Interdisciplinary Arts and Sciences,Community Psychology (Bothell)          ,3.25
1,10636,BISMCS,0,Bothell,Interdisciplinary Arts and Sciences,Interdisciplinary Studies (MCS)         ,3.235294
1,10637,MICRO ,0,Seattle,School of Medicine,Microbiology                            ,3.02
1,10638,B BUS ,0,Bothell,Business,Business Administration                 ,3.282352
1,10639,B STS ,0,Bothell,Interdisciplinary Arts and Sciences,"Science, Technology, and Society (Bthll)",2.704347
1,10640,B CLA ,0,Bothell,Interdisciplinary Arts and Sciences,"Culture, Literature, and the Arts (Bthl)",3.8
1,10641,CSSE  ,0,Bothell,Science Technology Engineering and Mathematics,Computer Science & Software Engineering ,2.766666
1,10642,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.454545
1,10643,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,3.533333
1,10644,ECON  ,0,Seattle,College of Arts and Sciences,Economics                               ,3.807692
1,10645,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.004545
1,10646,B A   ,0,Seattle,Foster Business School,Business  Administration                ,3.12
1,10647,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.042857
1,10648,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,2.873684
1,10649,SIS   ,0,Seattle,College of Arts and Sciences,International Studies                   ,3.894117
1,10650,ESS   ,20,Seattle,College of the Environment,Earth and Space Sciences (Physics)      ,3.472727
1,10651,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,3.661538
1,10652,SCAN A,0,Seattle,College of Arts and Sciences,Scandinavian Area Studies               ,3.636363
1,10652,PH    ,0,Seattle,School of Public Health,Public Health                           ,3.636363
1,10653,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.055555
1,10654,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,2.75
1,10655,HRMGT ,0,Seattle,Foster Business School,Bus Admin (Human Resources Management)  ,3.45
1,10656,SISLA ,0,Seattle,College of Arts and Sciences,Intl St: Latin America and Caribbean    ,3.775
1,10656,SIS   ,0,Seattle,College of Arts and Sciences,International Studies                   ,3.775
1,10657,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,2.82
1,10658,PHYS  ,4,Seattle,College of Arts and Sciences,Physics: Teacher Preparation            ,2.657142
1,10659,ANTH  ,30,Seattle,College of Arts and Sciences,Anthropology: Archaeological Sciences   ,3.541666
1,10660,CIV E ,0,Seattle,College of Engineering,Civil Engineering                       ,3.339285
1,10661,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.592307
1,10662,CHID  ,0,Seattle,College of Arts and Sciences,Comparative History of Ideas            ,2.877777
1,10663,ANTH  ,10,Seattle,College of Arts and Sciences,Anthropology: Medical Anth & Global Hlth,3.677777
1,10664,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,2.988888
1,10665,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.427272
1,10666,A A   ,0,Seattle,College of Engineering,Aeronautics & Astronautics              ,3.480952
1,10667,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.089285
1,10668,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,3.7625
1,10669,PHYS  ,1,Seattle,College of Arts and Sciences,Physics: Applied Physics                ,2.99375
1,10670,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.9
1,10671,A A   ,0,Seattle,College of Engineering,Aeronautics & Astronautics              ,3.421739
1,10672,NURS  ,0,Seattle,School of Nursing,Nursing                                 ,3.605
1,10673,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,2.745
1,10674,CIV E ,0,Seattle,College of Engineering,Civil Engineering                       ,3.815789
1,10675,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.738461
1,10676,PHIL  ,0,Seattle,College of Arts and Sciences,Philosophy                              ,3.533333
1,10677,ART   ,0,Seattle,College of Arts and Sciences,Interdisciplinary Visual Arts           ,3.718181
1,10678,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.816666
1,10679,ECON  ,0,Seattle,College of Arts and Sciences,Economics                               ,3.636363
1,10680,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.048275
1,10681,PHYS  ,4,Seattle,College of Arts and Sciences,Physics: Teacher Preparation            ,2.607142
1,10682,MS E  ,0,Seattle,College of Engineering,Materials Science & Engineering         ,3.2
1,10683,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,2.99375
1,10684,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.3
1,10685,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,3.645454
1,10686,SOC WF,0,Seattle,School of Social Work,Social Welfare                          ,3.242105
1,10687,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.586666
1,10688,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,2.905555
1,10689,CHEM E,5,Seattle,College of Engineering,Chemical Engr: Nanosci & Molecular Engr ,3.494736
